transaction_date,card_name,customer_id,account_number,merchant_name,mcc_code,transaction_amount
8/6/2024,Citi Cash Back,C191814,A1234000105,IndianOil,5812,61.39
6/22/2024,Citi Cash Back,C193042,A1234000105,Ola,4511,80.03
9/9/2024,Citi Cash Back,C145745,A1234000105,Nike,4511,80.31
9/5/2024,Citi Cash Back,C130429,A1234000105,KFC,5814,49.2
5/27/2024,Citi Cash Back,C159634,A1234000105,Vistara,4511,61.7
3/12/2024,Citi Cash Back,C151626,A1234000105,KFC,4722,96.17
11/24/2024,Citi Cash Back,C168238,A1234000105,IRCTC,5912,41.05
12/13/2024,Citi Cash Back,C153000,A1234000105,Big Bazaar,7011,38.1
9/20/2024,Citi Cash Back,C166728,A1234000105,PVR Cinemas,5732,76.5
1/27/2024,Citi Cash Back,C115595,A1234000105,Google Play,7011,31.12
8/25/2024,Citi Cash Back,C194855,A1234000105,Airbnb,6012,20.89
8/15/2024,Citi Cash Back,C182457,A1234000105,CaratLane,5651,24.66
8/3/2024,Citi Cash Back,C158330,A1234000105,PhonePe,5541,66.4
1/5/2024,Citi Cash Back,C154734,A1234000105,Rapido,5651,64.38
3/30/2024,Citi Cash Back,C142675,A1234000105,AJIO,7011,21.06
10/9/2024,Citi Cash Back,C139018,A1234000105,INOX,4511,93.35
12/27/2024,Citi Cash Back,C195431,A1234000105,PharmEasy,7832,83.75
8/17/2024,Citi Cash Back,C142118,A1234000105,PVR Cinemas,5651,63.5
11/21/2024,Citi Cash Back,C163892,A1234000105,Decathlon,5651,75.44
3/29/2024,Citi Cash Back,C190094,A1234000105,IndianOil,5655,70.44
5/25/2024,Citi Cash Back,C174161,A1234000105,IndianOil,5912,21.2
10/27/2024,Citi Cash Back,C197613,A1234000105,Reliance Fresh,5541,99.1
3/17/2024,Citi Cash Back,C121702,A1234000105,Emirates,5912,98.28
10/11/2024,Citi Cash Back,C116469,A1234000105,MakeMyTrip,4722,74
10/18/2024,Citi Cash Back,C160044,A1234000105,Paytm,4121,77.5
4/17/2024,Citi Cash Back,C179989,A1234000105,IRCTC,5651,96.73
9/26/2024,Citi Cash Back,C117919,A1234000105,Marriott,7832,85.22
3/12/2024,Citi Cash Back,C191226,A1234000105,Paytm,5651,12.3
9/13/2024,Citi Cash Back,C120322,A1234000105,Ola,5651,49.17
9/25/2024,Citi Cash Back,C164755,A1234000105,BPCL,5655,76.7
4/11/2024,Citi Cash Back,C164305,A1234000105,BPCL,5912,18.2
9/28/2024,Citi Cash Back,C141713,A1234000105,IndianOil,5311,97.8
2/18/2024,Citi Cash Back,C127964,A1234000105,Google Play,7011,56.9
7/31/2024,Citi Cash Back,C155307,A1234000105,MakeMyTrip,5411,23.17
1/3/2024,Citi Cash Back,C136579,A1234000105,Rapido,4511,88.94
2/6/2024,Citi Cash Back,C106582,A1234000105,MakeMyTrip,5311,58.23
6/3/2024,Citi Cash Back,C138872,A1234000105,Zara,5541,71.6
8/18/2024,Citi Cash Back,C138376,A1234000105,DMart,5411,35.1
7/14/2024,Citi Cash Back,C106227,A1234000105,Swiggy,7832,56.4
9/10/2024,Citi Cash Back,C110409,A1234000105,IRCTC,7011,79.93
8/20/2024,Citi Cash Back,C173842,A1234000105,CaratLane,4121,92.87
3/19/2024,Citi Cash Back,C162604,A1234000105,Yatra,5311,11.6
1/26/2024,Citi Cash Back,C104741,A1234000105,McDonald's,4121,60.78
1/13/2024,Citi Cash Back,C189041,A1234000105,CaratLane,4511,60.39
12/12/2024,Citi Cash Back,C133794,A1234000105,AJIO,5912,77.2
8/22/2024,Citi Cash Back,C126816,A1234000105,CaratLane,4121,42.1
10/3/2024,Citi Cash Back,C176719,A1234000105,Google Play,5541,15.2
10/13/2024,Citi Cash Back,C110975,A1234000105,Apple,7832,40.36
12/16/2024,Citi Cash Back,C118350,A1234000105,Malabar Gold,5912,53.28
4/29/2024,Citi Cash Back,C127470,A1234000105,Yatra,5655,22.99
3/15/2024,Citi Cash Back,C113432,A1234000105,McDonald's,5814,88.2
10/24/2024,Citi Cash Back,C139114,A1234000105,Paytm,6012,77.44
4/28/2024,Citi Cash Back,C179329,A1234000105,McDonald's,5541,77.45
12/4/2024,Citi Cash Back,C128266,A1234000105,PVR Cinemas,5912,21.3
7/3/2024,Citi Cash Back,C122436,A1234000105,ITC Hotels,7011,34.63
7/2/2024,Citi Cash Back,C144672,A1234000105,Flipkart,7011,58.1
9/8/2024,Citi Cash Back,C180164,A1234000105,Zara,5814,60.87
7/19/2024,Citi Cash Back,C168812,A1234000105,Nike,7832,91.13
9/6/2024,Citi Cash Back,C161730,A1234000105,IRCTC,5655,30.7
5/4/2024,Citi Cash Back,C197242,A1234000105,PharmEasy,4511,97
6/5/2024,Citi Cash Back,C180266,A1234000105,DMart,5944,49.9
6/29/2024,Citi Cash Back,C118377,A1234000105,Decathlon,5411,50.3
5/3/2024,Citi Cash Back,C195652,A1234000105,INOX,5651,35.93
2/29/2024,Citi Cash Back,C158310,A1234000105,BookMyShow,4511,99.74
6/23/2024,Citi Cash Back,C134565,A1234000105,PhonePe,5732,88.01
1/24/2024,Citi Cash Back,C136897,A1234000105,Adidas,5541,41.03
10/31/2024,Citi Cash Back,C192788,A1234000105,Zomato,5311,54.4
7/26/2024,Citi Cash Back,C192413,A1234000105,Zara,5651,29.5
2/18/2024,Citi Cash Back,C166498,A1234000105,H&M,4121,80.64
9/2/2024,Citi Cash Back,C194253,A1234000105,BPCL,5816,72.3
10/18/2024,Citi Cash Back,C149013,A1234000105,Rapido,5651,12.4
1/22/2024,Citi Cash Back,C187128,A1234000105,INOX,5941,10.62
12/16/2024,Citi Cash Back,C177371,A1234000105,Google Play,7011,67.5
3/30/2024,Citi Cash Back,C195043,A1234000105,Vijay Sales,7832,11.8
9/12/2024,Citi Cash Back,C155235,A1234000105,DMart,4121,11.18
10/15/2024,Citi Cash Back,C192091,A1234000105,MakeMyTrip,4511,40.4
7/28/2024,Citi Cash Back,C105751,A1234000105,Tanishq,5651,87.53
11/1/2024,Citi Cash Back,C135342,A1234000105,Swiggy,7011,63.22
10/13/2024,Citi Cash Back,C177957,A1234000105,Qatar Airways,5912,53.6
3/14/2024,Citi Cash Back,C181742,A1234000105,KFC,4121,28.1
2/9/2024,Citi Cash Back,C103718,A1234000105,Apple,5311,25.46
6/21/2024,Citi Cash Back,C168950,A1234000105,BookMyShow,5651,100.6
11/18/2024,Citi Cash Back,C172074,A1234000105,BookMyShow,5541,17.22
8/30/2024,Citi Cash Back,C117336,A1234000105,Swiggy,5651,48.1
12/21/2024,Citi Cash Back,C167840,A1234000105,Myntra,5651,63.5
5/3/2024,Citi Cash Back,C165739,A1234000105,HPCL,4121,58.5
3/29/2024,Citi Cash Back,C191178,A1234000105,Nike,5651,96.72
9/14/2024,Citi Cash Back,C191185,A1234000105,Ola,7832,45.68
10/12/2024,Citi Cash Back,C197394,A1234000105,Vistara,4121,28.5
12/28/2024,Citi Cash Back,C126899,A1234000105,AJIO,5814,10.5
3/18/2024,Citi Cash Back,C164454,A1234000105,Rapido,5311,90.11
6/13/2024,Citi Cash Back,C189546,A1234000105,BookMyShow,5812,101
10/11/2024,Citi Cash Back,C148890,A1234000105,H&M,7832,14.33
7/11/2024,Citi Cash Back,C172519,A1234000105,McDonald's,5912,86
7/7/2024,Citi Cash Back,C124556,A1234000105,Tanishq,4511,58.6
4/27/2024,Citi Cash Back,C104028,A1234000105,McDonald's,5941,30
5/31/2024,Citi Cash Back,C100139,A1234000105,IndiGo,5541,89.9
11/1/2024,Citi Cash Back,C178569,A1234000105,Swiggy,4511,80.53
9/29/2024,Citi Cash Back,C192288,A1234000105,Tanishq,4511,23.8
2/21/2024,Citi Cash Back,C172761,A1234000105,Air India,5411,50.39
3/18/2024,Citi Cash Back,C172665,A1234000105,Emirates,5944,15.8
8/21/2024,Citi Cash Back,C120085,A1234000105,Google Play,7011,75.4
7/3/2024,Citi Cash Back,C118326,A1234000105,AJIO,5655,16.8
6/1/2024,Citi Cash Back,C181220,A1234000105,McDonald's,4722,37.96
3/29/2024,Citi Cash Back,C157607,A1234000105,PhonePe,4511,83.32
1/19/2024,Citi Cash Back,C119528,A1234000105,BPCL,5311,16.8
9/22/2024,Citi Cash Back,C152560,A1234000105,Nike,5912,34.69
11/4/2024,Citi Cash Back,C178349,A1234000105,BPCL,4511,49.87
4/20/2024,Citi Cash Back,C149028,A1234000105,KFC,5816,42.98
9/7/2024,Citi Cash Back,C170644,A1234000105,Flipkart,7011,69.2
12/3/2024,Citi Cash Back,C148687,A1234000105,Vistara,5944,61.5
2/26/2024,Citi Cash Back,C194940,A1234000105,Malabar Gold,5814,59.77
8/16/2024,Citi Cash Back,C178049,A1234000105,Paytm,5732,85.82
3/31/2024,Citi Cash Back,C106243,A1234000105,CaratLane,7832,33.42
12/14/2024,Citi Cash Back,C195119,A1234000105,Air India,7832,19.33
2/19/2024,Citi Cash Back,C179252,A1234000105,Taj Hotels,5651,57.42
3/5/2024,Citi Cash Back,C148908,A1234000105,PVR Cinemas,5912,51.2
9/5/2024,Citi Cash Back,C138832,A1234000105,IndianOil,4511,31.1
5/28/2024,Citi Cash Back,C189811,A1234000105,AJIO,4511,72.7
4/5/2024,Citi Cash Back,C180321,A1234000105,Myntra,7832,41.2
1/9/2024,Citi Cash Back,C152432,A1234000105,Air India,5541,17.9
2/24/2024,Citi Cash Back,C156324,A1234000105,Swiggy,5655,16.43
6/14/2024,Citi Cash Back,C163007,A1234000105,Zara,5651,31.89
3/19/2024,Citi Cash Back,C178968,A1234000105,Apple,7832,44.2
10/21/2024,Citi Cash Back,C141917,A1234000105,1mg,5411,94.81
9/15/2024,Citi Cash Back,C149712,A1234000105,Malabar Gold,5541,11.58
7/14/2024,Citi Cash Back,C148084,A1234000105,McDonald's,7832,80.18
3/14/2024,Citi Cash Back,C195265,A1234000105,Big Bazaar,5814,59.8
12/5/2024,Citi Cash Back,C166634,A1234000105,AJIO,5411,21.7
9/22/2024,Citi Cash Back,C152881,A1234000105,Nike,4511,66.9
2/16/2024,Citi Cash Back,C184126,A1234000105,PhonePe,4511,23.8
11/19/2024,Citi Cash Back,C144510,A1234000105,1mg,4511,58.9
11/29/2024,Citi Cash Back,C182633,A1234000105,Reliance Fresh,5311,58
2/17/2024,Citi Cash Back,C122349,A1234000105,DMart,5651,65.81
3/27/2024,Citi Cash Back,C112566,A1234000105,Marriott,5944,26
1/18/2024,Citi Cash Back,C112807,A1234000105,DMart,5912,38.01
4/9/2024,Citi Cash Back,C193342,A1234000105,Emirates,5655,31.3
6/6/2024,Citi Cash Back,C194695,A1234000105,Myntra,5541,17.8
11/30/2024,Citi Cash Back,C139377,A1234000105,Apollo Pharmacy,5816,62.79
11/1/2024,Citi Cash Back,C154087,A1234000105,Air India,7011,100.7
1/24/2024,Citi Cash Back,C126323,A1234000105,Myntra,5411,23.6
1/31/2024,Citi Cash Back,C108452,A1234000105,Yatra,5814,80.2
7/10/2024,Citi Cash Back,C101359,A1234000105,Uber,5912,18.3
10/4/2024,Citi Cash Back,C136368,A1234000105,Emirates,5655,57.3
2/16/2024,Citi Cash Back,C195659,A1234000105,Yatra,5541,98.59
5/13/2024,Citi Cash Back,C176555,A1234000105,Marriott,6012,23.11
4/27/2024,Citi Cash Back,C141713,A1234000105,Qatar Airways,5814,57.13
3/20/2024,Citi Cash Back,C185357,A1234000105,IRCTC,4511,37.2
3/28/2024,Citi Cash Back,C105327,A1234000105,Decathlon,5655,55.32
5/1/2024,Citi Cash Back,C160382,A1234000105,Reliance Fresh,5812,81.11
11/2/2024,Citi Cash Back,C121225,A1234000105,IndianOil,5411,97.81
11/5/2024,Citi Cash Back,C133819,A1234000105,Ola,4121,59.1
4/7/2024,Citi Cash Back,C185250,A1234000105,Zomato,5651,10.66
11/10/2024,Citi Cash Back,C113347,A1234000105,DMart,5411,79.39
8/5/2024,Citi Cash Back,C150342,A1234000105,Adidas,5411,44
1/28/2024,Citi Cash Back,C168249,A1234000105,Vijay Sales,4511,75.5
7/22/2024,Citi Cash Back,C156938,A1234000105,Swiggy,7011,31.96
7/1/2024,Citi Cash Back,C128921,A1234000105,Singapore Airlines,5812,48.8
5/11/2024,Citi Cash Back,C187956,A1234000105,Domino's,5732,22.3
3/11/2024,Citi Cash Back,C153435,A1234000105,Tanishq,5651,81.53
7/19/2024,Citi Cash Back,C139071,A1234000105,MakeMyTrip,4511,21.7
7/25/2024,Citi Cash Back,C107008,A1234000105,PVR Cinemas,4722,21.6
12/6/2024,Citi Cash Back,C158612,A1234000105,Apollo Pharmacy,5912,75.8
12/23/2024,Citi Cash Back,C171914,A1234000105,IRCTC,5651,98.8
5/13/2024,Citi Cash Back,C139200,A1234000105,Qatar Airways,5944,16.74
4/11/2024,Citi Cash Back,C179693,A1234000105,INOX,5816,14.38
12/22/2024,Citi Cash Back,C142075,A1234000105,IndiGo,5311,63.71
9/15/2024,Citi Cash Back,C181582,A1234000105,Google Play,5816,13.4
6/13/2024,Citi Cash Back,C118134,A1234000105,Qatar Airways,5311,43.9
2/14/2024,Citi Cash Back,C169706,A1234000105,Taj Hotels,5651,50.97
5/30/2024,Citi Cash Back,C159803,A1234000105,Singapore Airlines,5816,63.3
5/22/2024,Citi Cash Back,C105300,A1234000105,Rapido,7011,65.37
12/10/2024,Citi Cash Back,C143743,A1234000105,Croma,5311,90.8
10/15/2024,Citi Cash Back,C140338,A1234000105,Booking.com,4112,21.9
2/3/2024,Citi Cash Back,C131832,A1234000105,PharmEasy,4121,48.88
6/28/2024,Citi Cash Back,C110200,A1234000105,Myntra,7011,67.94
3/10/2024,Citi Cash Back,C165882,A1234000105,HPCL,5311,13.6
10/13/2024,Citi Cash Back,C199267,A1234000105,McDonald's,5814,88.37
4/25/2024,Citi Cash Back,C137644,A1234000105,Adidas,5651,37.4
4/15/2024,Citi Cash Back,C153178,A1234000105,HPCL,6012,26.7
1/10/2024,Citi Cash Back,C187902,A1234000105,Shell,4511,85.92
8/31/2024,Citi Cash Back,C122638,A1234000105,Taj Hotels,5651,39.55
7/1/2024,Citi Cash Back,C176653,A1234000105,Airbnb,7011,46.9
8/9/2024,Citi Cash Back,C175550,A1234000105,Air India,7011,78.1
4/28/2024,Citi Cash Back,C175775,A1234000105,Air India,4511,88.25
4/7/2024,Citi Cash Back,C102475,A1234000105,McDonald's,4511,51.43
8/11/2024,Citi Cash Back,C106984,A1234000105,IndiGo,5812,13.6
8/3/2024,Citi Cash Back,C128117,A1234000105,BPCL,7011,96.36
5/25/2024,Citi Cash Back,C101952,A1234000105,Malabar Gold,5411,24.77
10/12/2024,Citi Cash Back,C191876,A1234000105,Taj Hotels,7011,88.9
6/12/2024,Citi Cash Back,C180146,A1234000105,1mg,5912,59.9
10/31/2024,Citi Cash Back,C143144,A1234000105,Nike,4511,11.9
1/16/2024,Citi Cash Back,C173294,A1234000105,Swiggy,5812,57.1
7/20/2024,Citi Cash Back,C182096,A1234000105,INOX,5651,48.93
3/8/2024,Citi Cash Back,C132740,A1234000105,DMart,4511,68.1
1/14/2024,Citi Cash Back,C106541,A1234000105,Pantaloons,5651,70.8
8/13/2024,Citi Cash Back,C114287,A1234000105,Reliance Fresh,7832,89
2/22/2024,Citi Cash Back,C146790,A1234000105,Rapido,5812,59.5
2/1/2024,Citi Cash Back,C115942,A1234000105,Adidas,5311,25.34
4/14/2024,Citi Cash Back,C118370,A1234000105,Emirates,5944,95
2/8/2024,Citi Cash Back,C157377,A1234000105,CaratLane,5541,40.83
2/20/2024,Citi Cash Back,C134572,A1234000105,ITC Hotels,6012,45.81
4/5/2024,Citi Cash Back,C125286,A1234000105,Emirates,4121,80.1
12/9/2024,Citi Cash Back,C122287,A1234000105,Taj Hotels,4722,88.1
10/17/2024,Citi Cash Back,C183997,A1234000105,Swiggy,5941,69.5
10/6/2024,Citi Cash Back,C100556,A1234000105,Vistara,5732,12.16
3/2/2024,Citi Cash Back,C148243,A1234000105,Flipkart,6012,91.65
12/5/2024,Citi Cash Back,C183822,A1234000105,Yatra,5651,59.9
2/5/2024,Citi Cash Back,C183180,A1234000105,Google Play,7832,94.72
10/2/2024,Citi Cash Back,C171832,A1234000105,Rapido,5655,18.6
1/22/2024,Citi Cash Back,C193766,A1234000105,Zomato,5814,86.1
2/29/2024,Citi Cash Back,C156992,A1234000105,Decathlon,5941,68.9
2/5/2024,Citi Cash Back,C160837,A1234000105,Adidas,5941,70.5
9/30/2024,Citi Cash Back,C168224,A1234000105,Croma,5732,22.07
11/29/2024,Citi Cash Back,C111732,A1234000105,Nike,5944,45.03
2/13/2024,Citi Cash Back,C192119,A1234000105,Swiggy,5732,56
3/21/2024,Citi Cash Back,C152263,A1234000105,ITC Hotels,5814,39.6
9/22/2024,Citi Cash Back,C128598,A1234000105,Nike,4511,12.3
8/9/2024,Citi Cash Back,C147489,A1234000105,Vistara,7011,82.07
8/12/2024,Citi Cash Back,C138055,A1234000105,Shell,5814,45.4
7/21/2024,Citi Cash Back,C190458,A1234000105,Emirates,5912,85.26
4/7/2024,Citi Cash Back,C195078,A1234000105,Myntra,5411,57.48
8/21/2024,Citi Cash Back,C195042,A1234000105,Big Bazaar,7832,51.48
6/9/2024,Citi Cash Back,C122683,A1234000105,PVR Cinemas,4121,56.73
12/27/2024,Citi Cash Back,C137658,A1234000105,Zara,7011,99.76
1/14/2024,Citi Cash Back,C125553,A1234000105,Marriott,4722,31.27
11/28/2024,Citi Cash Back,C195142,A1234000105,DMart,5651,15.3
9/27/2024,Citi Cash Back,C182647,A1234000105,Zara,5541,79.6
9/3/2024,Citi Cash Back,C172361,A1234000105,PharmEasy,5814,39
7/13/2024,Citi Cash Back,C147251,A1234000105,Zara,5541,51.1
8/23/2024,Citi Cash Back,C128174,A1234000105,Flipkart,5651,49.9
10/27/2024,Citi Cash Back,C101876,A1234000105,KFC,5655,88.87
1/22/2024,Citi Cash Back,C133855,A1234000105,HPCL,7832,28.8
6/12/2024,Citi Cash Back,C196770,A1234000105,Swiggy,5411,17.86
12/3/2024,Citi Cash Back,C162765,A1234000105,CaratLane,4511,17.33
9/27/2024,Citi Cash Back,C142778,A1234000105,Uber,5912,28.7
6/18/2024,Citi Cash Back,C193067,A1234000105,Booking.com,5655,10.6
1/19/2024,Citi Cash Back,C100384,A1234000105,IRCTC,5912,67.6
6/10/2024,Citi Cash Back,C118453,A1234000105,Singapore Airlines,7011,32.7
1/9/2024,Citi Cash Back,C118886,A1234000105,PharmEasy,5651,70.7
9/15/2024,Citi Cash Back,C156333,A1234000105,AJIO,7832,64
2/6/2024,Citi Cash Back,C146452,A1234000105,Air India,5651,27.46
1/15/2024,Citi Cash Back,C113725,A1234000105,McDonald's,5651,83.83
1/16/2024,Citi Cash Back,C149751,A1234000105,Domino's,4112,49.1
1/22/2024,Citi Cash Back,C109011,A1234000105,Apollo Pharmacy,5651,61.13
1/3/2024,Citi Cash Back,C106408,A1234000105,Malabar Gold,4511,33.4
8/26/2024,Citi Cash Back,C172472,A1234000105,Emirates,5816,73.14
4/6/2024,Citi Cash Back,C118810,A1234000105,Air India,4511,21.1
2/9/2024,Citi Cash Back,C111916,A1234000105,INOX,4722,58.2
7/26/2024,Citi Cash Back,C138686,A1234000105,Adidas,5912,39.9
4/15/2024,Citi Cash Back,C127023,A1234000105,Domino's,5651,85.5
4/4/2024,Citi Cash Back,C114952,A1234000105,INOX,5651,31.8
1/28/2024,Citi Cash Back,C108856,A1234000105,INOX,5651,47.69
5/30/2024,Citi Cash Back,C189435,A1234000105,Qatar Airways,5732,64.82
5/17/2024,Citi Cash Back,C114859,A1234000105,PharmEasy,5655,75.8
6/8/2024,Citi Cash Back,C121833,A1234000105,ITC Hotels,4722,36.59
10/12/2024,Citi Cash Back,C198421,A1234000105,Apple,5814,100.1
2/6/2024,Citi Cash Back,C119543,A1234000105,Emirates,5651,66.8
3/10/2024,Citi Cash Back,C180887,A1234000105,Nike,7011,59.94
12/30/2024,Citi Cash Back,C152313,A1234000105,Emirates,5651,43.84
12/7/2024,Citi Cash Back,C115410,A1234000105,Zara,5651,72.69
12/23/2024,Citi Cash Back,C141782,A1234000105,Qatar Airways,4511,26
7/24/2024,Citi Cash Back,C115944,A1234000105,ITC Hotels,6012,45.1
12/30/2024,Citi Cash Back,C168538,A1234000105,Air India,5541,34.69
6/9/2024,Citi Cash Back,C178312,A1234000105,Marriott,5651,76.78
3/7/2024,Citi Cash Back,C168299,A1234000105,Paytm,5812,32.04
10/5/2024,Citi Cash Back,C124969,A1234000105,Yatra,7011,38.11
12/25/2024,Citi Cash Back,C110714,A1234000105,H&M,4112,43.56
11/16/2024,Citi Cash Back,C112348,A1234000105,Vistara,7832,14.7
10/16/2024,Citi Cash Back,C105483,A1234000105,Vijay Sales,5944,45.77
3/15/2024,Citi Cash Back,C108969,A1234000105,IRCTC,5732,21.1
8/22/2024,Citi Cash Back,C126655,A1234000105,IndiGo,5541,43.9
2/17/2024,Citi Cash Back,C162317,A1234000105,Croma,5651,74.4
2/26/2024,Citi Cash Back,C131538,A1234000105,1mg,5411,34.4
12/13/2024,Citi Cash Back,C176943,A1234000105,Paytm,5311,49.7
2/23/2024,Citi Cash Back,C112368,A1234000105,PharmEasy,5541,39
8/15/2024,Citi Cash Back,C114409,A1234000105,Marriott,4112,65.98
3/11/2024,Citi Cash Back,C112663,A1234000105,IRCTC,5411,88.9
8/15/2025,Citi PremierMiles,C178533,A1234000102,IndianOil,5944,46.66
3/16/2025,Citi PremierMiles,C133892,A1234000102,IRCTC,6012,57.7
8/6/2025,Citi PremierMiles,C118071,A1234000102,Taj Hotels,6012,89.9
3/18/2025,Citi PremierMiles,C162779,A1234000102,1mg,7832,72.6
4/24/2025,Citi PremierMiles,C117565,A1234000102,Yatra,5411,51.48
1/25/2025,Citi PremierMiles,C130091,A1234000102,Decathlon,5651,65.69
4/11/2025,Citi PremierMiles,C163285,A1234000102,Zomato,4511,54.43
7/16/2025,Citi PremierMiles,C139936,A1234000102,Adidas,5732,53.4
2/28/2025,Citi PremierMiles,C132058,A1234000102,Booking.com,5541,40.28
7/31/2025,Citi PremierMiles,C197925,A1234000102,Apple,4121,26.6
1/31/2025,Citi PremierMiles,C137291,A1234000102,Adidas,7011,40.3
2/1/2025,Citi PremierMiles,C108269,A1234000102,Google Play,5651,82.9
4/26/2025,Citi PremierMiles,C132785,A1234000102,Zomato,5411,25.2
5/7/2025,Citi PremierMiles,C196980,A1234000102,Vijay Sales,5651,99.53
3/5/2025,Citi PremierMiles,C167570,A1234000102,AJIO,7011,79.2
7/16/2025,Citi PremierMiles,C121835,A1234000102,Uber,4722,33.4
7/15/2025,Citi PremierMiles,C157019,A1234000102,Swiggy,7011,40
2/10/2025,Citi PremierMiles,C178517,A1234000102,H&M,5311,15.8
9/25/2025,Citi PremierMiles,C154620,A1234000102,INOX,5541,92.5
4/11/2025,Citi PremierMiles,C180349,A1234000102,HPCL,5912,91.4
3/29/2025,Citi PremierMiles,C119900,A1234000102,Zomato,5655,45.9
1/25/2025,Citi PremierMiles,C143858,A1234000102,Decathlon,6012,65.4
6/20/2025,Citi PremierMiles,C177603,A1234000102,Shell,5541,80.98
1/17/2025,Citi PremierMiles,C130561,A1234000102,Google Play,5651,32.4
8/12/2025,Citi PremierMiles,C132523,A1234000102,PVR Cinemas,5732,18.4
8/28/2025,Citi PremierMiles,C129561,A1234000102,BPCL,5541,33.4
7/30/2025,Citi PremierMiles,C138082,A1234000102,BPCL,7832,69.63
1/4/2025,Citi PremierMiles,C153376,A1234000102,Decathlon,4121,65.3
9/1/2025,Citi PremierMiles,C110721,A1234000102,Tanishq,5651,23.6
3/18/2025,Citi PremierMiles,C154997,A1234000102,INOX,7011,55.02
4/24/2025,Citi PremierMiles,C192013,A1234000102,Swiggy,5655,32.95
7/31/2025,Citi PremierMiles,C171595,A1234000102,Paytm,5651,85.52
4/21/2025,Citi PremierMiles,C113642,A1234000102,Airbnb,5311,18.5
7/11/2025,Citi PremierMiles,C153751,A1234000102,BookMyShow,5541,44.99
9/19/2025,Citi PremierMiles,C123874,A1234000102,BPCL,5732,93.86
8/29/2025,Citi PremierMiles,C158358,A1234000102,PharmEasy,5651,70.9
6/29/2025,Citi PremierMiles,C140499,A1234000102,H&M,5816,94
5/13/2025,Citi PremierMiles,C146878,A1234000102,Air India,7011,75.7
5/13/2025,Citi PremierMiles,C189504,A1234000102,Flipkart,5814,98.2
2/18/2025,Citi PremierMiles,C187972,A1234000102,CaratLane,5411,14.5
4/23/2025,Citi PremierMiles,C185008,A1234000102,Adidas,7011,51.7
4/11/2025,Citi PremierMiles,C128728,A1234000102,Air India,4511,29.6
8/29/2025,Citi PremierMiles,C150606,A1234000102,ITC Hotels,5541,81.9
2/12/2025,Citi PremierMiles,C100365,A1234000102,PVR Cinemas,7832,46.9
5/18/2025,Citi PremierMiles,C172549,A1234000102,IRCTC,4511,56.3
7/4/2025,Citi PremierMiles,C127877,A1234000102,Apollo Pharmacy,5732,88.2
1/26/2025,Citi PremierMiles,C129858,A1234000102,Google Play,5311,13.05
8/14/2025,Citi PremierMiles,C185302,A1234000102,ITC Hotels,4511,100.17
7/6/2025,Citi PremierMiles,C181132,A1234000102,Zara,5311,66.9
1/26/2025,Citi PremierMiles,C169009,A1234000102,Croma,7832,19.27
9/29/2025,Citi PremierMiles,C163081,A1234000102,Ola,7011,20.96
1/14/2025,Citi PremierMiles,C170012,A1234000102,Singapore Airlines,5541,17.27
1/13/2025,Citi PremierMiles,C140301,A1234000102,Taj Hotels,4722,46.91
1/9/2025,Citi PremierMiles,C185877,A1234000102,Paytm,5541,37.4
9/2/2025,Citi PremierMiles,C181382,A1234000102,Reliance Fresh,5732,38.5
9/24/2025,Citi PremierMiles,C194262,A1234000102,Amazon,5651,20.5
3/15/2025,Citi PremierMiles,C188969,A1234000102,Ola,5651,92.1
3/7/2025,Citi PremierMiles,C137979,A1234000102,1mg,5651,88.1
1/23/2025,Citi PremierMiles,C166555,A1234000102,HPCL,7832,32.19
9/15/2025,Citi PremierMiles,C157566,A1234000102,Taj Hotels,5944,93
1/23/2025,Citi PremierMiles,C126501,A1234000102,BPCL,5814,40.15
6/26/2025,Citi PremierMiles,C111848,A1234000102,Booking.com,7832,26.64
2/22/2025,Citi PremierMiles,C103959,A1234000102,Qatar Airways,5651,24.18
2/22/2025,Citi PremierMiles,C166893,A1234000102,Uber,5541,11.52
9/22/2025,Citi PremierMiles,C127054,A1234000102,BPCL,5541,70.7
2/26/2025,Citi PremierMiles,C126055,A1234000102,Singapore Airlines,7832,50.1
9/5/2025,Citi PremierMiles,C119061,A1234000102,Reliance Fresh,7011,72.57
2/14/2025,Citi PremierMiles,C186677,A1234000102,Reliance Fresh,5732,13.38
6/4/2025,Citi PremierMiles,C131003,A1234000102,Air India,5814,76.39
2/22/2025,Citi PremierMiles,C133717,A1234000102,Decathlon,5541,76.45
9/13/2025,Citi PremierMiles,C146647,A1234000102,DMart,5541,35.51
1/21/2025,Citi PremierMiles,C113212,A1234000102,McDonald's,5411,41.6
6/30/2025,Citi PremierMiles,C133263,A1234000102,Big Bazaar,5411,79.43
2/11/2025,Citi PremierMiles,C137967,A1234000102,BPCL,4722,46.51
5/2/2025,Citi PremierMiles,C153925,A1234000102,Domino's,5651,44.8
5/5/2025,Citi PremierMiles,C189479,A1234000102,Reliance Fresh,5651,22.4
8/15/2025,Citi PremierMiles,C134758,A1234000102,Airbnb,5812,30.75
3/20/2025,Citi PremierMiles,C182434,A1234000102,Ola,6012,40.51
4/13/2025,Citi PremierMiles,C190710,A1234000102,Booking.com,7011,21.57
1/14/2025,Citi PremierMiles,C104445,A1234000102,Apple,5944,96.43
8/25/2025,Citi PremierMiles,C184685,A1234000102,Booking.com,5732,92.3
